equation_id,chapter,section,source_file,source_line_or_anchor,content_type,current_representation,recommended_representation,inline_or_display,numbered,cross_referenced,variables_defined,assumptions_defined,render_pdf,render_html,render_epub,visual_status,notes
MATH-0376,2,Example 5: A Contrived Case 3 Example,chapters/02-Divide-and-Conquer.qmd,1683,INEQUALITY,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,2\left(\frac n2\right)^2 =\frac{n^2}{2} \le c n^2.
MATH-0377,2,Example 5: A Contrived Case 3 Example,chapters/02-Divide-and-Conquer.qmd,1689,INEQUALITY,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,c=1/2<1
MATH-0378,2,Example 5: A Contrived Case 3 Example,chapters/02-Divide-and-Conquer.qmd,1695,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,T(n)=\Theta(f(n))=\Theta(n^2).
MATH-0379,2,When Master Theorem Doesn't Apply,chapters/02-Divide-and-Conquer.qmd,1707,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Example:** T(n) = 2T(n/2) + n log n
MATH-0380,2,When Master Theorem Doesn't Apply,chapters/02-Divide-and-Conquer.qmd,1724,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Example:** T(n) = T(n/3) + T(2n/3) + n
MATH-0381,2,When Master Theorem Doesn't Apply,chapters/02-Divide-and-Conquer.qmd,1733,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Example:** T(n) = 2T(n/2) + n/log n
MATH-0382,2,When Master Theorem Doesn't Apply,chapters/02-Divide-and-Conquer.qmd,1743,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Example:** T(n) = 2T(n/2) + n²/log n
MATH-0383,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1760,RECURRENCE,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,T(n)=aT(n/b)+f(n)
MATH-0384,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1764,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,E=\log_b a.
MATH-0385,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1768,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,f(n)
MATH-0386,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1768,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,n^E
MATH-0387,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1772,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^(E-ε))
MATH-0388,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1772,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^E)
MATH-0389,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1772,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"|f(n) = , ε > 0|Case 1|T(n) = |"
MATH-0390,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1773,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^E)
MATH-0391,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1773,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^E log n)
MATH-0392,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1773,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,|f(n) = |Case 2|T(n) = |
MATH-0393,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1774,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^(E+ε))
MATH-0394,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1774,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(f(n))
MATH-0395,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1774,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"|f(n) = , ε > 0<br>AND regularity holds|Case 3|T(n) = |"
MATH-0396,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1782,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Example: T(n) = 8T(n/2) + n²
MATH-0397,2,Master Theorem Cheat Sheet,chapters/02-Divide-and-Conquer.qmd,1795,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Example: T(n) = 2T(n/2) + n²
MATH-0398,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1801,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. T(n) = 4T(n/2) + n
MATH-0399,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1802,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. T(n) = 4T(n/2) + n²
MATH-0400,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1803,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. T(n) = 4T(n/2) + n³
MATH-0401,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1804,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,4. T(n) = T(n/2) + n
MATH-0402,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1805,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,5. T(n) = 16T(n/4) + n
MATH-0403,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1806,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,6. T(n) = 9T(n/3) + n²
MATH-0404,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1810,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. **T(n) = 4T(n/2) + n**
MATH-0405,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1812,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=4, b=2, f(n)=n, log₂(4)=2"
MATH-0406,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1813,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^(2-ε))
MATH-0407,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1813,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 1"
MATH-0408,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1814,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2)
MATH-0409,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1815,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. **T(n) = 4T(n/2) + n²**
MATH-0410,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1817,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=4, b=2, f(n)=n², log₂(4)=2"
MATH-0411,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1818,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2)
MATH-0412,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1818,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 2"
MATH-0413,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1819,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2 log n)
MATH-0414,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1820,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. **T(n) = 4T(n/2) + n³**
MATH-0415,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1822,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=4, b=2, f(n)=n³, log₂(4)=2"
MATH-0416,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1823,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^(2+ε))
MATH-0417,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1823,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 3"
MATH-0418,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1824,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Check: 4(n/2)³ = n³/2 ≤ c·n³ ✓
MATH-0419,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1825,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^3)
MATH-0420,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1826,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,4. **T(n) = T(n/2) + n**
MATH-0421,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1828,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=1, b=2, f(n)=n, log₂(1)=0"
MATH-0422,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1829,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^(0+ε))
MATH-0423,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1829,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 3"
MATH-0424,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1830,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Check: 1·(n/2) ≤ c·n ✓
MATH-0425,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1831,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n)
MATH-0426,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1832,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,5. **T(n) = 16T(n/4) + n**
MATH-0427,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1834,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=16, b=4, f(n)=n, log₄(16)=2"
MATH-0428,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1835,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^(2-ε))
MATH-0429,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1835,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 1"
MATH-0430,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1836,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2)
MATH-0431,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1837,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,6. **T(n) = 9T(n/3) + n²**
MATH-0432,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1839,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- a=9, b=3, f(n)=n², log₃(9)=2"
MATH-0433,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1840,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2)
MATH-0434,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1840,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- f(n) = , Case 2"
MATH-0435,2,Practice Problems,chapters/02-Divide-and-Conquer.qmd,1841,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Theta(n^2 log n)
MATH-0436,2,Akra-Bazzi Method (Generalized Master Theorem),chapters/02-Divide-and-Conquer.qmd,1853,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"T(n)=T\!\left(\frac n3\right)+T\!\left(\frac{2n}{3}\right)+n =\Theta(n\log n),"
MATH-0437,2,Generating Functions,chapters/02-Divide-and-Conquer.qmd,1864,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"T(n)=T(n-1)+T(n-2)+n,"
MATH-0438,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1888,RECURRENCE,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,1234 × 5678 ------ T(n) = O(n²) operations
MATH-0439,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1897,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,n
MATH-0440,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1899,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"x=x_1 10^{n/2}+x_0, \qquad y=y_1 10^{n/2}+y_0."
MATH-0441,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1909,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,xy=x_1y_1 10^n+(x_1y_0+x_0y_1)10^{n/2}+x_0y_0.
MATH-0442,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1913,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_1y_1
MATH-0443,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1913,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_1y_0
MATH-0444,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1913,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_0y_1
MATH-0445,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1913,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_0y_0
MATH-0446,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1913,RECURRENCE,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,T(n)=4T(n/2)+O(n)=\Theta(n^2)
MATH-0447,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1917,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} z_0&=x_0y_0,\\ z_2&=x_1y_1,\\ z_1&=(x_1+x_0)(y_1+y_0)-z_2-z_0,\\ xy&=z_2 10^n+z_1 10^{n/2}+z_0. \end{aligned}"
MATH-0448,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1926,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,x_1y_0+x_0y_1=(x_1+x_0)(y_1+y_0)-x_1y_1-x_0y_0
MATH-0449,2,Application 1: Fast Integer Multiplication (Karatsuba Algorithm),chapters/02-Divide-and-Conquer.qmd,1970,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,T(n)=3T\!\left(\frac n2\right)+O(n) =\Theta\!\left(n^{\log_2 3}\right) \approx\Theta(n^{1.585}).
MATH-0450,2,Application 2: Closest Pair of Points,chapters/02-Divide-and-Conquer.qmd,2004,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0451,2,Application 2: Closest Pair of Points,chapters/02-Divide-and-Conquer.qmd,2113,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0452,2,Application 2: Closest Pair of Points,chapters/02-Divide-and-Conquer.qmd,2115,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,T(n)=2T\!\left(\frac n2\right)+O(n)=\Theta(n\log n)
MATH-0453,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2145,MATRIX,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\begin{bmatrix}A&B\\C&D\end{bmatrix} \begin{bmatrix}E&F\\G&H\end{bmatrix} = \begin{bmatrix}AE+BG&AF+BH\\CE+DG&CF+DH\end{bmatrix}.
MATH-0454,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2152,RECURRENCE,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,T(n)=8T(n/2)+O(n^2)=\Theta(n^3)
MATH-0455,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2156,GRAPH_NOTATION,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} M_1&=(A+D)(E+H), & M_2&=(C+D)E,\\ M_3&=A(F-H), & M_4&=D(G-E),\\ M_5&=(A+B)H, & M_6&=(C-A)(E+F),\\ M_7&=(B-D)(G+H). \end{aligned}"
MATH-0456,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2167,MATRIX,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\begin{bmatrix} M_1+M_4-M_5+M_7 & M_3+M_5\\ M_2+M_4 & M_1+M_3-M_2+M_6 \end{bmatrix}.
MATH-0457,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2174,RECURRENCE,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,T(n)=7T(n/2)+O(n^2)=\Theta(n^{\log_2 7})\approx\Theta(n^{2.807})
MATH-0458,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2176,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^3)
MATH-0459,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2180,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.376)
MATH-0460,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2181,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.3728639)
MATH-0461,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2182,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.371552)
MATH-0462,2,Application 3: Matrix Multiplication (Strassen's Algorithm),chapters/02-Divide-and-Conquer.qmd,2183,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2+ε)
MATH-0463,2,Application 4: Fast Fourier Transform (FFT),chapters/02-Divide-and-Conquer.qmd,2197,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0464,2,Application 4: Fast Fourier Transform (FFT),chapters/02-Divide-and-Conquer.qmd,2197,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0465,2,Application 4: Fast Fourier Transform (FFT),chapters/02-Divide-and-Conquer.qmd,2243,RECURRENCE,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,T(n)=2T\!\left(\frac n2\right)+O(n)=\Theta(n\log n).
MATH-0466,2,Real-World Performance Tips,chapters/02-Divide-and-Conquer.qmd,2629,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0467,2,External Memory Algorithms,chapters/02-Divide-and-Conquer.qmd,2816,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O((n/B) log_{M/B}(n/M))
MATH-0468,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2844,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0469,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2846,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0470,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2852,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0471,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2853,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0472,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2860,RECURRENCE,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Instantly solve recurrences of form T(n) = aT(n/b) + f(n)
MATH-0473,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2866,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^1.585)
MATH-0474,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2867,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2.807)
MATH-0475,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2868,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0476,2,Core Concepts Mastered,chapters/02-Divide-and-Conquer.qmd,2869,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0477,2,Performance Comparison Chart,chapters/02-Divide-and-Conquer.qmd,2875,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0478,2,Performance Comparison Chart,chapters/02-Divide-and-Conquer.qmd,2875,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0479,2,Performance Comparison Chart,chapters/02-Divide-and-Conquer.qmd,2875,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0480,2,Performance Comparison Chart,chapters/02-Divide-and-Conquer.qmd,2876,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0481,2,Performance Comparison Chart,chapters/02-Divide-and-Conquer.qmd,2876,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
